Date,Time,Humidity,Temperature
2022-10-26,3:39:00 PM,65.8,20.85
2022-10-26,3:39:05 PM,65.8,20.85
2022-10-26,3:39:10 PM,65.9,20.85
2022-10-26,3:39:15 PM,65.9,20.9
2022-10-26,3:39:20 PM,65.9,20.85
2022-10-26,3:39:25 PM,65.9,20.85
2022-10-26,3:39:30 PM,65.9,20.85
2022-10-26,3:39:35 PM,65.9,20.9
2022-10-26,3:39:40 PM,65.9,20.85
2022-10-26,3:39:45 PM,65.9,20.9
2022-10-26,3:39:50 PM,65.9,20.9
2022-10-26,3:39:55 PM,65.9,20.9
2022-10-26,3:40:00 PM,65.8,20.9
2022-10-26,3:40:05 PM,65.8,20.9
2022-10-26,3:40:10 PM,65.8,20.9
2022-10-26,3:40:15 PM,65.7,20.9
2022-10-26,3:40:20 PM,65.7,20.9
2022-10-26,3:40:25 PM,65.7,20.9
2022-10-26,3:40:30 PM,65.7,20.9
2022-10-26,3:40:35 PM,65.7,20.9
2022-10-26,3:40:40 PM,65.7,20.9
2022-10-26,3:40:45 PM,65.7,20.9
2022-10-26,3:40:50 PM,65.6,20.9
2022-10-26,3:40:55 PM,65.6,20.9
2022-10-26,3:41:00 PM,65.6,20.95
2022-10-26,3:41:05 PM,65.6,20.95
2022-10-26,3:41:10 PM,65.6,20.95
2022-10-26,3:41:15 PM,65.6,20.9
2022-10-26,3:41:20 PM,65.6,20.95
2022-10-26,3:41:25 PM,65.6,20.95
2022-10-26,3:41:30 PM,65.6,20.95
2022-10-26,3:41:35 PM,65.5,20.9
2022-10-26,3:41:40 PM,65.5,20.95
2022-10-26,3:41:45 PM,65.5,20.9
2022-10-26,3:41:50 PM,65.5,20.95
2022-10-26,3:41:55 PM,65.5,20.9
2022-10-26,3:42:00 PM,65.5,20.95
2022-10-26,3:42:05 PM,65.4,20.95
2022-10-26,3:42:10 PM,65.4,20.95
2022-10-26,3:42:15 PM,65.4,20.9
2022-10-26,3:42:20 PM,65.4,20.95
2022-10-26,3:42:25 PM,65.4,20.95
2022-10-26,3:42:30 PM,65.4,20.95
2022-10-26,3:42:35 PM,65.4,20.95
2022-10-26,3:42:40 PM,65.4,20.95
2022-10-26,3:42:45 PM,65.4,20.95
2022-10-26,3:42:50 PM,65.4,20.95
2022-10-26,3:42:55 PM,65.4,20.95
2022-10-26,3:43:00 PM,65.4,20.95
2022-10-26,3:43:05 PM,65.4,20.95
2022-10-26,3:43:10 PM,65.4,20.95
2022-10-26,3:43:15 PM,65.4,20.95
2022-10-26,3:43:20 PM,65.4,20.95
2022-10-26,3:43:25 PM,65.4,20.95
2022-10-26,3:43:30 PM,65.4,20.95
2022-10-26,3:43:35 PM,65.4,20.95
