Date,Time,Temperature ,Tair ,Treflect
12:52:00 PM,0,18.87 ,20.393,20.55 
12:52:00 PM,0.1,18.94 ,20.394,20.62 
12:52:00 PM,0.2,18.95 ,20.394,20.63 
12:52:00 PM,0.3,18.94 ,20.395,20.62 
12:52:00 PM,0.4,19.01 ,20.396,20.68 
12:52:00 PM,0.5,18.95 ,20.397,20.63 
12:52:00 PM,0.6,18.99 ,20.397,20.68 
12:52:00 PM,0.7,18.97 ,20.398,20.65 
12:52:00 PM,0.8,18.98 ,20.399,20.66 
12:52:01 PM,0.9,19.00 ,20.4,20.67 
12:52:01 PM,1,18.98 ,20.4,20.67 
12:52:01 PM,1.1,18.99 ,20.4,20.68 
12:52:01 PM,1.2,18.95 ,20.4,20.63 
12:52:01 PM,1.3,18.94 ,20.4,20.63 
12:52:01 PM,1.4,18.98 ,20.4,20.66 
12:52:01 PM,1.5,18.96 ,20.4,20.65 
12:52:01 PM,1.6,18.96 ,20.399,20.66 
12:52:01 PM,1.7,18.96 ,20.397,20.66 
12:52:01 PM,1.8,18.95 ,20.396,20.65 
12:52:02 PM,1.9,18.97 ,20.394,20.66 
12:52:02 PM,2,19.02 ,20.393,20.70 
12:52:02 PM,2.1,19.03 ,20.39,20.72 
12:52:02 PM,2.2,19.02 ,20.387,20.70 
12:52:02 PM,2.3,19.10 ,20.384,20.76 
12:52:02 PM,2.4,19.16 ,20.381,20.82 
12:52:02 PM,2.5,19.10 ,20.378,20.76 
12:52:02 PM,2.6,19.10 ,20.379,20.76 
12:52:02 PM,2.7,19.15 ,20.38,20.81 
12:52:02 PM,2.8,19.14 ,20.38,20.79 
12:52:03 PM,2.9,19.21 ,20.381,20.85 
12:52:03 PM,3,19.19 ,20.382,20.83 
12:52:03 PM,3.1,19.17 ,20.385,20.80 
12:52:03 PM,3.2,19.15 ,20.389,20.78 
12:52:03 PM,3.3,19.24 ,20.393,20.85 
12:52:03 PM,3.4,19.27 ,20.396,20.88 
12:52:03 PM,3.5,19.23 ,20.4,20.84 
12:52:03 PM,3.6,19.26 ,20.405,20.86 
12:52:03 PM,3.7,19.24 ,20.409,20.84 
12:52:03 PM,3.8,19.26 ,20.413,20.85 
12:52:04 PM,3.9,19.25 ,20.418,20.84 
12:52:04 PM,4,19.26 ,20.422,20.84 
12:52:04 PM,4.1,19.29 ,20.422,20.86 
12:52:04 PM,4.2,19.29 ,20.422,20.86 
12:52:04 PM,4.3,19.37 ,20.422,20.95 
12:52:04 PM,4.4,19.31 ,20.422,20.88 
12:52:04 PM,4.5,19.35 ,20.422,20.89 
12:52:04 PM,4.6,19.29 ,20.421,20.84 
12:52:04 PM,4.7,19.30 ,20.419,20.84 
12:52:04 PM,4.8,19.36 ,20.418,20.87 
12:52:05 PM,4.9,19.34 ,20.416,20.86 
12:52:05 PM,5,19.33 ,20.415,20.85 
12:52:05 PM,5.1,19.39 ,20.414,20.89 
12:52:05 PM,5.2,19.38 ,20.413,20.89 
12:52:05 PM,5.3,19.36 ,20.412,20.86 
12:52:05 PM,5.4,19.38 ,20.412,20.88 
12:52:05 PM,5.5,19.39 ,20.411,20.88 
12:52:05 PM,5.6,19.38 ,20.41,20.86 
12:52:05 PM,5.7,19.43 ,20.41,20.93 
12:52:05 PM,5.8,19.43 ,20.409,20.91 
12:52:06 PM,5.9,19.43 ,20.408,20.90 
12:52:06 PM,6,19.42 ,20.407,20.89 
12:52:06 PM,6.1,19.48 ,20.409,20.93 
12:52:06 PM,6.2,19.48 ,20.41,20.93 
12:52:06 PM,6.3,19.49 ,20.412,20.94 
12:52:06 PM,6.4,19.46 ,20.413,20.89 
12:52:06 PM,6.5,19.55 ,20.415,20.99 
12:52:06 PM,6.6,19.55 ,20.415,20.96 
12:52:06 PM,6.7,19.50 ,20.416,20.91 
12:52:06 PM,6.8,19.57 ,20.417,20.99 
12:52:07 PM,6.9,19.53 ,20.417,20.93 
12:52:07 PM,7,19.54 ,20.418,20.94 
12:52:07 PM,7.1,19.52 ,20.414,20.91 
12:52:07 PM,7.2,19.53 ,20.409,20.92 
12:52:07 PM,7.3,19.52 ,20.405,20.89 
12:52:07 PM,7.4,19.60 ,20.401,20.97 
12:52:07 PM,7.5,19.58 ,20.396,20.96 
12:52:07 PM,7.6,19.59 ,20.392,20.96 
12:52:07 PM,7.7,19.61 ,20.389,20.97 
12:52:07 PM,7.8,19.66 ,20.385,21.01 
12:52:08 PM,7.9,19.69 ,20.381,21.02 
12:52:08 PM,8,19.72 ,20.378,21.04 
12:52:08 PM,8.1,19.72 ,20.375,21.05 
12:52:08 PM,8.2,19.69 ,20.372,21.02 
12:52:08 PM,8.3,19.75 ,20.369,21.07 
12:52:08 PM,8.4,19.72 ,20.366,21.03 
12:52:08 PM,8.5,19.69 ,20.363,21.00 
12:52:08 PM,8.6,19.72 ,20.365,21.03 
12:52:08 PM,8.7,19.71 ,20.367,21.00 
12:52:08 PM,8.8,19.77 ,20.37,21.06 
12:52:09 PM,8.9,19.73 ,20.372,21.01 
12:52:09 PM,9,19.75 ,20.374,21.03 
12:52:09 PM,9.1,19.81 ,20.376,21.08 
12:52:09 PM,9.2,19.78 ,20.378,21.04 
12:52:09 PM,9.3,19.84 ,20.381,21.09 
