0,20.34842653
0.1,20.34849504
0.2,20.34856355
0.3,20.34863207
0.4,20.34870058
0.5,20.34876909
0.6,20.34883761
0.7,20.34890612
0.8,20.34897463
0.9,20.34904314
1,20.34911165
1.1,20.34918016
1.2,20.34924868
1.3,20.34931719
1.4,20.3493857
1.5,20.34945421
1.6,20.34952273
1.7,20.34959124
1.8,20.34965976
1.9,20.34972827
2,20.34979679
2.1,20.3498653
2.2,20.34993382
2.3,20.35000234
2.4,20.35007086
2.5,20.35013938
2.6,20.35020791
2.7,20.35027643
2.8,20.35034496
2.9,20.35041348
3,20.35048201
3.1,20.35055054
3.2,20.35061907
3.3,20.35068761
3.4,20.35075614
3.5,20.35082468
3.6,20.35089322
3.7,20.35096176
3.8,20.35103031
3.9,20.35109885
4,20.3511674
4.1,20.35123595
4.2,20.35130451
4.3,20.35137306
4.4,20.35144162
4.5,20.35151018
4.6,20.35157875
4.7,20.35164732
4.8,20.35171589
4.9,20.35178446
5,20.35185304
5.1,20.35192162
5.2,20.3519902
5.3,20.35205879
5.4,20.35212738
5.5,20.35219597
5.6,20.35226457
5.7,20.35233317
5.8,20.35240177
5.9,20.35247038
6,20.352539
6.1,20.35260761
6.2,20.35267623
6.3,20.35274486
6.4,20.35281349
6.5,20.35288212
6.6,20.35295076
6.7,20.3530194
6.8,20.35308805
6.9,20.3531567
7,20.35322536
7.1,20.35329402
7.2,20.35336269
7.3,20.35343136
7.4,20.35350003
7.5,20.35356872
7.6,20.3536374
7.7,20.35370609
7.8,20.35377479
7.9,20.35384349
8,20.3539122
8.1,20.35398092
8.2,20.35404964
8.3,20.35411836
8.4,20.35418709
8.5,20.35425583
8.6,20.35432457
8.7,20.35439332
8.8,20.35446208
8.9,20.35453084
9,20.35459961
9.1,20.35466838
9.2,20.35473716
9.3,20.35480595
9.4,20.35487474
9.5,20.35494354
9.6,20.35501235
9.7,20.35508116
9.8,20.35514999
9.9,20.35521881
10,20.35528765
10.1,20.35535649
10.2,20.35542534
10.3,20.3554942
10.4,20.35556306
10.5,20.35563192
10.6,20.35570079
10.7,20.35576967
10.8,20.35583855
10.9,20.35590743
11,20.35597632
11.1,20.35604521
11.2,20.3561141
11.3,20.35618299
11.4,20.35625188
11.5,20.35632078
11.6,20.35638967
11.7,20.35645856
11.8,20.35652746
11.9,20.35659635
12,20.35666524
12.1,20.35673412
12.2,20.35680301
12.3,20.35687189
12.4,20.35694077
12.5,20.35700964
12.6,20.35707851
12.7,20.35714738
12.8,20.35721624
12.9,20.35728509
13,20.35735393
13.1,20.35742277
13.2,20.35749161
13.3,20.35756043
13.4,20.35762925
13.5,20.35769805
13.6,20.35776685
13.7,20.35783564
13.8,20.35790442
13.9,20.35797319
14,20.35804194
14.1,20.35811069
14.2,20.35817942
14.3,20.35824814
14.4,20.35831685
14.5,20.35838554
14.6,20.35845422
14.7,20.35852289
14.8,20.35859154
14.9,20.35866018
15,20.3587288
15.1,20.3587974
15.2,20.35886599
15.3,20.35893456
15.4,20.35900311
15.5,20.35907164
15.6,20.35914016
15.7,20.35920865
15.8,20.35927713
15.9,20.35934558
16,20.35941402
16.1,20.35948244
16.2,20.35955083
16.3,20.3596192
16.4,20.35968755
16.5,20.35975588
16.6,20.35982418
16.7,20.35989246
16.8,20.35996071
16.9,20.36002895
17,20.36009715
17.1,20.36016533
17.2,20.36023348
17.3,20.36030161
17.4,20.36036971
17.5,20.36043778
17.6,20.36050583
17.7,20.36057384
17.8,20.36064183
17.9,20.36070979
18,20.36077772
18.1,20.36084561
18.2,20.36091348
18.3,20.36098132
18.4,20.36104912
18.5,20.36111689
18.6,20.36118463
18.7,20.36125233
18.8,20.36132001
18.9,20.36138764
19,20.36145525
19.1,20.36152282
19.2,20.36159035
19.3,20.36165785
19.4,20.36172531
19.5,20.36179273
19.6,20.36186012
19.7,20.36192747
19.8,20.36199478
19.9,20.36206205
20,20.36212928
20.1,20.36219647
20.2,20.36226362
20.3,20.36233073
20.4,20.3623978
20.5,20.36246482
20.6,20.36253179
20.7,20.36259872
20.8,20.3626656
20.9,20.36273243
21,20.36279921
21.1,20.36286593
21.2,20.36293261
21.3,20.36299922
21.4,20.36306579
21.5,20.36313229
21.6,20.36319874
21.7,20.36326512
21.8,20.36333145
21.9,20.36339771
22,20.36346391
22.1,20.36353004
22.2,20.36359611
22.3,20.36366211
22.4,20.36372804
22.5,20.3637939
22.6,20.36385969
22.7,20.36392541
22.8,20.36399106
22.9,20.36405663
23,20.36412212
23.1,20.36418754
23.2,20.36425287
23.3,20.36431813
23.4,20.36438331
23.5,20.3644484
23.6,20.36451341
23.7,20.36457834
23.8,20.36464318
23.9,20.36470793
24,20.36477259
24.1,20.36483716
24.2,20.36490164
24.3,20.36496603
24.4,20.36503033
24.5,20.36509453
24.6,20.36515863
24.7,20.36522263
24.8,20.36528654
24.9,20.36535035
25,20.36541405
25.1,20.36547766
25.2,20.36554116
25.3,20.36560455
25.4,20.36566784
25.5,20.36573102
25.6,20.36579409
25.7,20.36585705
25.8,20.3659199
25.9,20.36598264
26,20.36604526
26.1,20.36610777
26.2,20.36617016
26.3,20.36623243
26.4,20.36629458
26.5,20.36635662
26.6,20.36641853
26.7,20.36648032
26.8,20.36654199
26.9,20.36660353
27,20.36666494
27.1,20.36672623
27.2,20.36678739
27.3,20.36684841
27.4,20.36690931
27.5,20.36697007
27.6,20.3670307
27.7,20.36709119
27.8,20.36715155
27.9,20.36721177
28,20.36727185
28.1,20.36733179
28.2,20.36739159
28.3,20.36745124
28.4,20.36751075
28.5,20.36757012
28.6,20.36762934
28.7,20.36768841
28.8,20.36774733
28.9,20.3678061
29,20.36786472
29.1,20.36792319
29.2,20.3679815
29.3,20.36803966
29.4,20.36809766
29.5,20.3681555
29.6,20.36821319
29.7,20.36827071
29.8,20.36832807
29.9,20.36838527
30,20.3684423
30.1,20.36849917
30.2,20.36855587
30.3,20.3686124
30.4,20.36866877
30.5,20.36872496
30.6,20.36878098
30.7,20.36883683
30.8,20.36889251
30.9,20.36894801
31,20.36900333
31.1,20.36905847
31.2,20.36911344
31.3,20.36916822
31.4,20.36922282
31.5,20.36927724
31.6,20.36933148
31.7,20.36938553
31.8,20.36943939
31.9,20.36949306
32,20.36954655
32.1,20.36959984
32.2,20.36965294
32.3,20.36970585
32.4,20.36975856
32.5,20.36981108
32.6,20.3698634
32.7,20.36991553
32.8,20.36996745
32.9,20.37001917
33,20.3700707
33.1,20.37012201
