0,20.35
5,20.35
10,20.35
15,20.35
20,20.35
25,20.35
30,20.4
35,20.35
40,20.4
45,20.4
50,20.4
55,20.4
60,20.35
65,20.35
70,20.35
75,20.4
80,20.35
85,20.35
90,20.4
95,20.35
100,20.4
105,20.4
110,20.4
115,20.4
120,20.4
125,20.35
130,20.4
135,20.4
140,20.4
145,20.4
150,20.4
155,20.4
160,20.4
165,20.4
170,20.4
175,20.4
180,20.4
185,20.4
190,20.4
195,20.4
200,20.4
205,20.4
210,20.45
215,20.4
220,20.4
225,20.4
230,20.4
235,20.4
240,20.45
245,20.4
250,20.45
255,20.4
260,20.45
265,20.4
270,20.45
275,20.45
280,20.45
285,20.45
290,20.45
295,20.45
300,20.45
305,20.5
310,20.45
315,20.45
320,20.45
325,20.5
330,20.45
335,20.45
340,20.5
345,20.45
350,20.5
355,20.45
360,20.45
365,20.45
370,20.45
375,20.45
380,20.45
385,20.45
390,20.45
395,20.45
400,20.45
405,20.45
410,20.45
415,20.45
420,20.45
425,20.45
430,20.45
435,20.45
440,20.45
445,20.4
450,20.4
455,20.4
460,20.4
465,20.4
470,20.4
475,20.4
480,20.4
485,20.4
490,20.4
495,20.4
500,20.4
505,20.4
510,20.4
515,20.45
520,20.4
525,20.4
530,20.4
535,20.4
540,20.45
545,20.45
550,20.45
555,20.4
560,20.4
565,20.45
570,20.4
575,20.45
580,20.4
585,20.45
590,20.4
595,20.4
600,20.45
605,20.45
610,20.4
615,20.4
620,20.45
625,20.45
630,20.45
635,20.45
640,20.45
645,20.4
650,20.45
655,20.45
660,20.45
665,20.4
670,20.45
675,20.4
680,20.45
685,20.45
690,20.4
695,20.45
700,20.45
705,20.4
710,20.45
715,20.4
720,20.45
725,20.4
730,20.45
735,20.45
740,20.4
745,20.45
750,20.4
755,20.45
760,20.4
765,20.45
770,20.45
775,20.4
780,20.4
785,20.4
790,20.4
795,20.4
800,20.4
805,20.4
810,20.4
815,20.4
820,20.4
825,20.4
830,20.4
835,20.4
840,20.4
845,20.4
850,20.4
855,20.4
860,20.4
865,20.4
870,20.35
875,20.4
880,20.4
885,20.4
890,20.35
895,20.4
900,20.35
905,20.4
910,20.4
915,20.4
920,20.4
925,20.4
930,20.4
935,20.4
940,20.4
945,20.4
950,20.4
955,20.4
960,20.4
965,20.4
970,20.4
975,20.4
980,20.4
985,20.4
990,20.4
995,20.4
1000,20.4
1005,20.4
1010,20.4
1015,20.4
1020,20.45
1025,20.45
1030,20.45
1035,20.45
1040,20.45
1045,20.4
1050,20.45
1055,20.4
1060,20.45
1065,20.4
1070,20.4
1075,20.4
1080,20.4
1085,20.4
1090,20.4
1095,20.4
1100,20.4
1105,20.4
1110,20.4
1115,20.4
1120,20.4
1125,20.4
1130,20.4
1135,20.4
1140,20.35
1145,20.35
1150,20.35
1155,20.35
1160,20.35
1165,20.35
1170,20.35
1175,20.35
1180,20.3
1185,20.35
1190,20.35
1195,20.3
1200,20.3
