Date,Time,Humidity,Temperature
2023-09-08,11:35:00 AM,69.8,22.25
2023-09-08,11:35:05 AM,69.9,22.25
2023-09-08,11:35:10 AM,69.8,22.2
2023-09-08,11:35:15 AM,69.8,22.2
2023-09-08,11:35:20 AM,69.8,22.2
2023-09-08,11:35:25 AM,69.8,22.2
2023-09-08,11:35:30 AM,69.9,22.2
2023-09-08,11:35:35 AM,70,22.15
2023-09-08,11:35:40 AM,70.2,22.15
2023-09-08,11:35:45 AM,70.3,22.15
2023-09-08,11:35:50 AM,70.3,22.1
2023-09-08,11:35:55 AM,70.3,22.1
2023-09-08,11:36:00 AM,70.3,22.1
2023-09-08,11:36:05 AM,70.4,22.1
2023-09-08,11:36:10 AM,70.4,22.1
2023-09-08,11:36:15 AM,70.4,22.1
2023-09-08,11:36:20 AM,70.5,22.05
2023-09-08,11:36:25 AM,70.6,22.05
2023-09-08,11:36:30 AM,70.6,22.05
2023-09-08,11:36:35 AM,70.6,22
2023-09-08,11:36:40 AM,70.7,22
2023-09-08,11:36:45 AM,70.7,22
2023-09-08,11:36:50 AM,70.8,22
2023-09-08,11:36:55 AM,70.8,21.95
2023-09-08,11:37:00 AM,70.9,21.95
2023-09-08,11:37:05 AM,70.9,21.95
2023-09-08,11:37:10 AM,71,21.95
2023-09-08,11:37:15 AM,71.1,21.95
2023-09-08,11:37:20 AM,71.2,21.9
2023-09-08,11:37:25 AM,71.2,21.9
2023-09-08,11:37:30 AM,71.3,21.9
2023-09-08,11:37:35 AM,71.5,21.9
2023-09-08,11:37:40 AM,71.6,21.9
2023-09-08,11:37:45 AM,71.5,21.9
2023-09-08,11:37:50 AM,71.5,21.9
2023-09-08,11:37:55 AM,71.5,21.9
2023-09-08,11:38:00 AM,71.6,21.85
2023-09-08,11:38:05 AM,71.7,21.85
2023-09-08,11:38:10 AM,71.7,21.85
2023-09-08,11:38:15 AM,71.7,21.85
2023-09-08,11:38:20 AM,71.7,21.85
2023-09-08,11:38:25 AM,71.8,21.85
2023-09-08,11:38:30 AM,71.8,21.85
2023-09-08,11:38:35 AM,71.8,21.85
2023-09-08,11:38:40 AM,71.8,21.8
2023-09-08,11:38:45 AM,71.8,21.8
2023-09-08,11:38:50 AM,71.8,21.85
2023-09-08,11:38:55 AM,71.8,21.8
2023-09-08,11:39:00 AM,71.8,21.85
2023-09-08,11:39:05 AM,71.8,21.85
2023-09-08,11:39:10 AM,71.9,21.8
2023-09-08,11:39:15 AM,71.8,21.85
2023-09-08,11:39:20 AM,71.8,21.85
2023-09-08,11:39:25 AM,71.7,21.85
2023-09-08,11:39:30 AM,71.7,21.85
2023-09-08,11:39:35 AM,71.6,21.85
2023-09-08,11:39:40 AM,71.6,21.85
2023-09-08,11:39:45 AM,71.6,21.85
2023-09-08,11:39:50 AM,71.5,21.85
2023-09-08,11:39:55 AM,71.6,21.85
2023-09-08,11:40:00 AM,71.5,21.85
2023-09-08,11:40:05 AM,71.5,21.85
2023-09-08,11:40:10 AM,71.4,21.85
2023-09-08,11:40:15 AM,71.4,21.8
2023-09-08,11:40:20 AM,71.4,21.85
2023-09-08,11:40:25 AM,71.4,21.8
2023-09-08,11:40:30 AM,71.4,21.8
2023-09-08,11:40:35 AM,71.4,21.8
2023-09-08,11:40:40 AM,71.4,21.8
2023-09-08,11:40:45 AM,71.5,21.8
2023-09-08,11:40:50 AM,71.6,21.8
2023-09-08,11:40:55 AM,71.6,21.8
2023-09-08,11:41:00 AM,71.5,21.75
2023-09-08,11:41:05 AM,71.5,21.75
2023-09-08,11:41:10 AM,71.5,21.75
2023-09-08,11:41:15 AM,71.5,21.75
2023-09-08,11:41:20 AM,71.5,21.7
2023-09-08,11:41:25 AM,71.6,21.75
2023-09-08,11:41:30 AM,71.6,21.7
2023-09-08,11:41:35 AM,71.6,21.7
2023-09-08,11:41:40 AM,71.7,21.7
2023-09-08,11:41:45 AM,71.8,21.7
2023-09-08,11:41:50 AM,71.8,21.7
2023-09-08,11:41:55 AM,71.9,21.7
2023-09-08,11:42:00 AM,71.9,21.7
2023-09-08,11:42:05 AM,72,21.65
2023-09-08,11:42:10 AM,72,21.65
2023-09-08,11:42:15 AM,72.2,21.65
2023-09-08,11:42:20 AM,72.2,21.65
2023-09-08,11:42:25 AM,72.3,21.65
2023-09-08,11:42:30 AM,72.4,21.65
2023-09-08,11:42:35 AM,72.5,21.6
2023-09-08,11:42:40 AM,72.5,21.65
2023-09-08,11:42:45 AM,72.6,21.6
2023-09-08,11:42:50 AM,72.6,21.6
2023-09-08,11:42:55 AM,72.5,21.6
2023-09-08,11:43:00 AM,72.5,21.6
2023-09-08,11:43:05 AM,72.5,21.65
2023-09-08,11:43:10 AM,72.5,21.6
2023-09-08,11:43:15 AM,72.6,21.65
2023-09-08,11:43:20 AM,72.7,21.65
2023-09-08,11:43:25 AM,72.6,21.6
2023-09-08,11:43:30 AM,72.5,21.65
2023-09-08,11:43:35 AM,72.4,21.65
2023-09-08,11:43:40 AM,72.4,21.65
2023-09-08,11:43:45 AM,72.4,21.65
2023-09-08,11:43:50 AM,72.4,21.65
2023-09-08,11:43:55 AM,72.4,21.65
2023-09-08,11:44:00 AM,72.3,21.65
2023-09-08,11:44:05 AM,72.4,21.65
2023-09-08,11:44:10 AM,72.4,21.7
2023-09-08,11:44:15 AM,72.3,21.65
2023-09-08,11:44:20 AM,72.4,21.65
2023-09-08,11:44:25 AM,72.5,21.65
2023-09-08,11:44:30 AM,72.4,21.65
2023-09-08,11:44:35 AM,72.3,21.65
2023-09-08,11:44:40 AM,72.2,21.65
2023-09-08,11:44:45 AM,72.2,21.65
2023-09-08,11:44:50 AM,72.2,21.65
2023-09-08,11:44:55 AM,72.1,21.65
2023-09-08,11:45:00 AM,72.2,21.65
2023-09-08,11:45:05 AM,72.2,21.65
2023-09-08,11:45:10 AM,72.1,21.65
2023-09-08,11:45:15 AM,72,21.65
2023-09-08,11:45:20 AM,72.1,21.65
2023-09-08,11:45:25 AM,72.1,21.65
2023-09-08,11:45:30 AM,72.1,21.6
